distrito,NumeroHabitantes,unidad_indicador,valor_indicador
Centro,Número de Habitantes,Porcentaje,"0,01"
Centro,Número de Habitantes,Personas,788
Centro,Número de Habitantes,Porcentaje,"0,02"
Centro,Número de Habitantes,Habitantes,23.729
Centro,Número de Habitantes,Habitantes,11.709
Centro,Número de Habitantes,Porcentaje,"49,34"
Centro,Número de Habitantes,Habitantes,12.020
Centro,Número de Habitantes,Porcentaje,"50,66"
Centro,Número de Habitantes,Personas,1.655
Centro,Número de Habitantes,Porcentaje,"6,97"
Centro,Número de Habitantes,Personas,3.736
Centro,Número de Habitantes,Porcentaje,"15,74"
Centro,Número de Habitantes,Personas,6.648
Centro,Número de Habitantes,Porcentaje,"28,02"
Centro,Número de Habitantes,Personas,7.213
Centro,Número de Habitantes,Porcentaje,"30,4"
Centro,Número de Habitantes,Personas,3.065
Centro,Número de Habitantes,Porcentaje,"12,92"
Centro,Número de Habitantes,Personas,1.412
Centro,Número de Habitantes,Porcentaje,"5,95"
Centro,Número de Habitantes,Personas,4.477
Centro,Número de Habitantes,Porcentaje,"18,85"
Centro,Número de Habitantes,Personas,1.825
Centro,Número de Habitantes,Porcentaje,"7,69"
Centro,Número de Habitantes,Proporción,"0,08"
Centro,Número de Habitantes,Proporción,"0,19"
Centro,Número de Habitantes,Proporción,"0,32"
Centro,Número de Habitantes,Indice,36
Centro,Número de Habitantes,Personas,19.220
Centro,Número de Habitantes,Porcentaje,81
Centro,Número de Habitantes,Personas,9.438
Centro,Número de Habitantes,Porcentaje,"49,11"
Centro,Número de Habitantes,Personas,9.782
Centro,Número de Habitantes,Porcentaje,"50,89"
Centro,Número de Habitantes,Personas,4.372
Centro,Número de Habitantes,Porcentaje,"18,42"
Centro,Número de Habitantes,Personas,2.189
Centro,Número de Habitantes,Porcentaje,"50,07"
Centro,Número de Habitantes,Personas,2.183
Centro,Número de Habitantes,Porcentaje,"49,93"
Centro,Número de Habitantes,Proporción,"8,73"
Centro,Número de Habitantes,Personas,537
Centro,Número de Habitantes,Porcentaje,"0,12"
Centro,Número de Habitantes,Personas,22
Centro,Número de Habitantes,Porcentaje,"0,01"
Centro,Número de Habitantes,Habitantes,47.528
Centro,Número de Habitantes,Habitantes,24.926
Centro,Número de Habitantes,Porcentaje,"52,44"
Centro,Número de Habitantes,Habitantes,22.602
Centro,Número de Habitantes,Porcentaje,"47,56"
Centro,Número de Habitantes,Personas,3.625
Centro,Número de Habitantes,Porcentaje,"7,63"
Centro,Número de Habitantes,Personas,8.236
Centro,Número de Habitantes,Porcentaje,"17,33"
Centro,Número de Habitantes,Personas,16.157
Centro,Número de Habitantes,Porcentaje,"33,99"
Centro,Número de Habitantes,Personas,13.088
Centro,Número de Habitantes,Porcentaje,"27,54"
Centro,Número de Habitantes,Personas,4.253
Centro,Número de Habitantes,Porcentaje,"8,95"
Centro,Número de Habitantes,Personas,2.169
Centro,Número de Habitantes,Porcentaje,"4,56"
Centro,Número de Habitantes,Personas,6.422
Centro,Número de Habitantes,Porcentaje,"14,07"
Centro,Número de Habitantes,Personas,3.914
Centro,Número de Habitantes,Porcentaje,"8,24"
Centro,Número de Habitantes,Proporción,"0,08"
Centro,Número de Habitantes,Proporción,"0,14"
Centro,Número de Habitantes,Proporción,"0,34"
Centro,Número de Habitantes,Indice,28
Centro,Número de Habitantes,Personas,33.845
Centro,Número de Habitantes,Porcentaje,"71,21"
Centro,Número de Habitantes,Personas,16.686
Centro,Número de Habitantes,Porcentaje,"49,3"
Centro,Número de Habitantes,Personas,17.159
Centro,Número de Habitantes,Porcentaje,"50,7"
Centro,Número de Habitantes,Personas,13.202
Centro,Número de Habitantes,Porcentaje,"27,78"
Centro,Número de Habitantes,Personas,7.811
Centro,Número de Habitantes,Porcentaje,"59,17"
Centro,Número de Habitantes,Personas,5.391
Centro,Número de Habitantes,Porcentaje,"40,83"
Centro,Número de Habitantes,Proporción,"18,18"
Centro,Número de Habitantes,Personas,1.189
Centro,Número de Habitantes,Porcentaje,"0,09"
Centro,Número de Habitantes,Personas,2.950
Centro,Número de Habitantes,Porcentaje,"0,22"
Centro,Número de Habitantes,Habitantes,10.846
Centro,Número de Habitantes,Habitantes,5.410
Centro,Número de Habitantes,Porcentaje,"49,88"
Centro,Número de Habitantes,Habitantes,5.436
Centro,Número de Habitantes,Porcentaje,"50,12"
Centro,Número de Habitantes,Personas,677
Centro,Número de Habitantes,Porcentaje,"6,24"
Centro,Número de Habitantes,Personas,1.886
Centro,Número de Habitantes,Porcentaje,"17,39"
Centro,Número de Habitantes,Personas,3.217
Centro,Número de Habitantes,Porcentaje,"29,66"
Centro,Número de Habitantes,Personas,3.215
Centro,Número de Habitantes,Porcentaje,"29,64"
Centro,Número de Habitantes,Personas,1.290
Centro,Número de Habitantes,Porcentaje,"11,89"
Centro,Número de Habitantes,Personas,561
Centro,Número de Habitantes,Porcentaje,"5,17"
Centro,Número de Habitantes,Personas,1.851
Centro,Número de Habitantes,Porcentaje,"16,96"
Centro,Número de Habitantes,Personas,772
Centro,Número de Habitantes,Porcentaje,"7,12"
Centro,Número de Habitantes,Proporción,"0,07"
Centro,Número de Habitantes,Proporción,"0,17"
Centro,Número de Habitantes,Proporción,"0,31"
Centro,Número de Habitantes,Indice,31
Centro,Número de Habitantes,Personas,8.147
Centro,Número de Habitantes,Porcentaje,"75,12"
Centro,Número de Habitantes,Personas,4.078
Centro,Número de Habitantes,Porcentaje,"50,06"
Centro,Número de Habitantes,Personas,4.069
Centro,Número de Habitantes,Porcentaje,"49,94"
Centro,Número de Habitantes,Personas,2.624
Centro,Número de Habitantes,Porcentaje,"24,19"
Centro,Número de Habitantes,Personas,1.287
Centro,Número de Habitantes,Porcentaje,"49,05"
Centro,Número de Habitantes,Personas,1.337
Centro,Número de Habitantes,Porcentaje,"50,95"
Centro,Número de Habitantes,Proporción,"10,88"
Centro,Número de Habitantes,Personas,298
Centro,Número de Habitantes,Porcentaje,"0,11"
Centro,Número de Habitantes,Personas,47
Centro,Número de Habitantes,Porcentaje,"0,02"
Centro,Número de Habitantes,Habitantes,18.304
Centro,Número de Habitantes,Habitantes,9.338
Centro,Número de Habitantes,Porcentaje,"51,02"
Centro,Número de Habitantes,Habitantes,8.966
Centro,Número de Habitantes,Porcentaje,"48,98"
Centro,Número de Habitantes,Personas,1.303
Centro,Número de Habitantes,Porcentaje,"7,12"
Centro,Número de Habitantes,Personas,3.153
Centro,Número de Habitantes,Porcentaje,"17,23"
Centro,Número de Habitantes,Personas,5.555
Centro,Número de Habitantes,Porcentaje,"30,35"
Centro,Número de Habitantes,Personas,5.448
Centro,Número de Habitantes,Porcentaje,"29,76"
Centro,Número de Habitantes,Personas,1.883
Centro,Número de Habitantes,Porcentaje,"10,29"
Centro,Número de Habitantes,Personas,962
Centro,Número de Habitantes,Porcentaje,"5,26"
Centro,Número de Habitantes,Personas,2.845
Centro,Número de Habitantes,Porcentaje,"16,08"
Centro,Número de Habitantes,Personas,1.419
Centro,Número de Habitantes,Porcentaje,"7,75"
Centro,Número de Habitantes,Proporción,"0,08"
Centro,Número de Habitantes,Proporción,"0,16"
Centro,Número de Habitantes,Proporción,"0,33"
Centro,Número de Habitantes,Indice,31
Centro,Número de Habitantes,Personas,13.979
Centro,Número de Habitantes,Porcentaje,"76,37"
Centro,Número de Habitantes,Personas,7.075
Centro,Número de Habitantes,Porcentaje,"50,61"
Centro,Número de Habitantes,Personas,6.904
Centro,Número de Habitantes,Porcentaje,"49,39"
Centro,Número de Habitantes,Personas,4.042
Centro,Número de Habitantes,Porcentaje,"22,08"
Centro,Número de Habitantes,Personas,2.086
Centro,Número de Habitantes,Porcentaje,"51,61"
Centro,Número de Habitantes,Personas,1.956
Centro,Número de Habitantes,Porcentaje,"48,39"
Centro,Número de Habitantes,Proporción,"10,13"
Centro,Número de Habitantes,Personas,466
Centro,Número de Habitantes,Porcentaje,"0,12"
Centro,Número de Habitantes,Personas,11
Centro,Número de Habitantes,Porcentaje,N/E
Centro,Número de Habitantes,Habitantes,33.580
Centro,Número de Habitantes,Habitantes,16.766
Centro,Número de Habitantes,Porcentaje,"49,93"
Centro,Número de Habitantes,Habitantes,16.814
Centro,Número de Habitantes,Porcentaje,"50,07"
Centro,Número de Habitantes,Personas,2.270
Centro,Número de Habitantes,Porcentaje,"6,76"
Centro,Número de Habitantes,Personas,5.970
Centro,Número de Habitantes,Porcentaje,"17,78"
Centro,Número de Habitantes,Personas,10.972
Centro,Número de Habitantes,Porcentaje,"32,67"
Centro,Número de Habitantes,Personas,9.099
Centro,Número de Habitantes,Porcentaje,"27,1"
Centro,Número de Habitantes,Personas,3.531
Centro,Número de Habitantes,Porcentaje,"10,52"
Centro,Número de Habitantes,Personas,1.738
Centro,Número de Habitantes,Porcentaje,"5,18"
Centro,Número de Habitantes,Personas,5.269
Centro,Número de Habitantes,Porcentaje,"16,29"
Centro,Número de Habitantes,Personas,2.503
Centro,Número de Habitantes,Porcentaje,"7,45"
Centro,Número de Habitantes,Proporción,"0,07"
Centro,Número de Habitantes,Proporción,"0,16"
Centro,Número de Habitantes,Proporción,"0,34"
Centro,Número de Habitantes,Indice,30
Centro,Número de Habitantes,Personas,25.805
Centro,Número de Habitantes,Porcentaje,"76,85"
Centro,Número de Habitantes,Personas,12.782
Centro,Número de Habitantes,Porcentaje,"49,53"
Centro,Número de Habitantes,Personas,13.023
Centro,Número de Habitantes,Porcentaje,"50,47"
Centro,Número de Habitantes,Personas,7.613
Centro,Número de Habitantes,Porcentaje,"22,67"
Centro,Número de Habitantes,Personas,3.799
Centro,Número de Habitantes,Porcentaje,"49,9"
Centro,Número de Habitantes,Personas,3.814
Centro,Número de Habitantes,Porcentaje,"50,1"
Centro,Número de Habitantes,Proporción,"12,19"
Centro,Número de Habitantes,Personas,830
Centro,Número de Habitantes,Porcentaje,"0,11"
Centro,Número de Habitantes,Personas,16
Centro,Número de Habitantes,Porcentaje,N/E
Centro,Número de Habitantes,Habitantes,8.046
Centro,Número de Habitantes,Habitantes,4.145
Centro,Número de Habitantes,Porcentaje,"51,52"
Centro,Número de Habitantes,Habitantes,3.901
Centro,Número de Habitantes,Porcentaje,"48,48"
Centro,Número de Habitantes,Personas,470
Centro,Número de Habitantes,Porcentaje,"5,84"
Centro,Número de Habitantes,Personas,1.704
Centro,Número de Habitantes,Porcentaje,"21,18"
Centro,Número de Habitantes,Personas,2.312
Centro,Número de Habitantes,Porcentaje,"28,73"
Centro,Número de Habitantes,Personas,2.252
Centro,Número de Habitantes,Porcentaje,"27,99"
Centro,Número de Habitantes,Personas,929
Centro,Número de Habitantes,Porcentaje,"11,55"
Centro,Número de Habitantes,Personas,379
Centro,Número de Habitantes,Porcentaje,"4,71"
Centro,Número de Habitantes,Personas,1.308
Centro,Número de Habitantes,Porcentaje,"17,05"
Centro,Número de Habitantes,Personas,486
Centro,Número de Habitantes,Porcentaje,"6,04"
Centro,Número de Habitantes,Proporción,"0,06"
Centro,Número de Habitantes,Proporción,"0,17"
Centro,Número de Habitantes,Proporción,"0,29"
Centro,Número de Habitantes,Indice,30
Centro,Número de Habitantes,Personas,5.391
Centro,Número de Habitantes,Porcentaje,67
Centro,Número de Habitantes,Personas,2.812
Centro,Número de Habitantes,Porcentaje,"52,16"
Centro,Número de Habitantes,Personas,2.579
Centro,Número de Habitantes,Porcentaje,"47,84"
Centro,Número de Habitantes,Personas,2.231
Centro,Número de Habitantes,Porcentaje,"27,73"
Centro,Número de Habitantes,Personas,1.083
Centro,Número de Habitantes,Porcentaje,"48,54"
Centro,Número de Habitantes,Personas,1.148
Centro,Número de Habitantes,Porcentaje,"51,46"
Centro,Número de Habitantes,Proporción,"15,38"
Centro,Número de Habitantes,Personas,233
Centro,Número de Habitantes,Porcentaje,"0,1"
Centro,Número de Habitantes,Personas,17
Centro,Número de Habitantes,Porcentaje,"0,01"
Arganzuela,Número de Habitantes,Habitantes,154.992
Arganzuela,Número de Habitantes,Habitantes,72.355
Arganzuela,Número de Habitantes,Porcentaje,"46,68"
Arganzuela,Número de Habitantes,Habitantes,82.637
Arganzuela,Número de Habitantes,Porcentaje,"53,32"
Arganzuela,Número de Habitantes,Personas,17.443
Arganzuela,Número de Habitantes,Porcentaje,"11,25"
Arganzuela,Número de Habitantes,Personas,23.108
Arganzuela,Número de Habitantes,Porcentaje,"14,91"
Arganzuela,Número de Habitantes,Personas,37.627
Arganzuela,Número de Habitantes,Porcentaje,"24,28"
Arganzuela,Número de Habitantes,Personas,45.937
Arganzuela,Número de Habitantes,Porcentaje,"29,64"
Arganzuela,Número de Habitantes,Personas,20.973
Arganzuela,Número de Habitantes,Porcentaje,"13,53"
Arganzuela,Número de Habitantes,Personas,9.904
Arganzuela,Número de Habitantes,Porcentaje,"6,39"
Arganzuela,Número de Habitantes,Personas,30.877
Arganzuela,Número de Habitantes,Porcentaje,"19,27"
Arganzuela,Número de Habitantes,Personas,19.104
Arganzuela,Número de Habitantes,Porcentaje,"12,33"
Arganzuela,Número de Habitantes,Proporción,"0,12"
Arganzuela,Número de Habitantes,Proporción,"0,2"
Arganzuela,Número de Habitantes,Proporción,"0,32"
Arganzuela,Número de Habitantes,Indice,47
Arganzuela,Número de Habitantes,Personas,139.292
Arganzuela,Número de Habitantes,Porcentaje,"89,87"
Arganzuela,Número de Habitantes,Personas,64.861
Arganzuela,Número de Habitantes,Porcentaje,"46,56"
Arganzuela,Número de Habitantes,Personas,74.431
Arganzuela,Número de Habitantes,Porcentaje,"53,44"
Arganzuela,Número de Habitantes,Personas,16.367
Arganzuela,Número de Habitantes,Porcentaje,"10,56"
Arganzuela,Número de Habitantes,Personas,7.738
Arganzuela,Número de Habitantes,Porcentaje,"47,28"
Arganzuela,Número de Habitantes,Personas,8.629
Arganzuela,Número de Habitantes,Porcentaje,"52,72"
Arganzuela,Número de Habitantes,Proporción,"6,79"
Arganzuela,Número de Habitantes,Personas,1.510
Arganzuela,Número de Habitantes,Porcentaje,"0,09"
Arganzuela,Número de Habitantes,Personas,392
Arganzuela,Número de Habitantes,Porcentaje,"0,02"
Arganzuela,Número de Habitantes,Personas,1.324
Arganzuela,Número de Habitantes,Porcentaje,"0,08"
Arganzuela,Número de Habitantes,Personas,1.317
Arganzuela,Número de Habitantes,Porcentaje,"0,08"
Arganzuela,Número de Habitantes,Personas,705
Arganzuela,Número de Habitantes,Porcentaje,"0,04"
Arganzuela,Número de Habitantes,Personas,354
Arganzuela,Número de Habitantes,Porcentaje,"0,02"
Arganzuela,Número de Habitantes,Personas,631
Arganzuela,Número de Habitantes,Porcentaje,"0,04"
Arganzuela,Número de Habitantes,Personas,523
Arganzuela,Número de Habitantes,Porcentaje,"0,03"
Arganzuela,Número de Habitantes,Personas,388
Arganzuela,Número de Habitantes,Porcentaje,"0,02"
Arganzuela,Número de Habitantes,Personas,458
Arganzuela,Número de Habitantes,Porcentaje,"0,03"
Arganzuela,Número de Habitantes,Personas,666
Arganzuela,Número de Habitantes,Porcentaje,"0,04"
Arganzuela,Número de Habitantes,Habitantes,22.702
Arganzuela,Número de Habitantes,Habitantes,10.499
Arganzuela,Número de Habitantes,Porcentaje,"46,25"
Arganzuela,Número de Habitantes,Habitantes,12.203
Arganzuela,Número de Habitantes,Porcentaje,"53,75"
Arganzuela,Número de Habitantes,Personas,2.366
Arganzuela,Número de Habitantes,Porcentaje,"10,42"
Arganzuela,Número de Habitantes,Personas,3.239
Arganzuela,Número de Habitantes,Porcentaje,"14,27"
Arganzuela,Número de Habitantes,Personas,4.959
Arganzuela,Número de Habitantes,Porcentaje,"21,84"
Arganzuela,Número de Habitantes,Personas,7.037
Arganzuela,Número de Habitantes,Porcentaje,31
Arganzuela,Número de Habitantes,Personas,3.373
Arganzuela,Número de Habitantes,Porcentaje,"14,86"
Arganzuela,Número de Habitantes,Personas,1.728
Arganzuela,Número de Habitantes,Porcentaje,"7,61"
Arganzuela,Número de Habitantes,Personas,5.101
Arganzuela,Número de Habitantes,Porcentaje,"21,56"
Arganzuela,Número de Habitantes,Personas,2.637
Arganzuela,Número de Habitantes,Porcentaje,"11,62"
Arganzuela,Número de Habitantes,Proporción,"0,12"
Arganzuela,Número de Habitantes,Proporción,"0,22"
Arganzuela,Número de Habitantes,Proporción,"0,34"
Arganzuela,Número de Habitantes,Indice,50
Arganzuela,Número de Habitantes,Personas,21.147
Arganzuela,Número de Habitantes,Porcentaje,"93,15"
Arganzuela,Número de Habitantes,Personas,9.813
Arganzuela,Número de Habitantes,Porcentaje,"46,4"
Arganzuela,Número de Habitantes,Personas,11.334
Arganzuela,Número de Habitantes,Porcentaje,"53,6"
Arganzuela,Número de Habitantes,Personas,1.761
Arganzuela,Número de Habitantes,Porcentaje,"7,76"
Arganzuela,Número de Habitantes,Personas,780
Arganzuela,Número de Habitantes,Porcentaje,"44,29"
Arganzuela,Número de Habitantes,Personas,981
Arganzuela,Número de Habitantes,Porcentaje,"55,71"
Arganzuela,Número de Habitantes,Proporción,"4,07"
Arganzuela,Número de Habitantes,Personas,215
Arganzuela,Número de Habitantes,Porcentaje,"0,12"
Arganzuela,Número de Habitantes,Personas,163
Arganzuela,Número de Habitantes,Porcentaje,"0,09"
Arganzuela,Número de Habitantes,Habitantes,36.544
Arganzuela,Número de Habitantes,Habitantes,16.805
Arganzuela,Número de Habitantes,Porcentaje,"45,99"
Arganzuela,Número de Habitantes,Habitantes,19.739
Arganzuela,Número de Habitantes,Porcentaje,"54,01"
Arganzuela,Número de Habitantes,Personas,3.437
Arganzuela,Número de Habitantes,Porcentaje,"9,41"
Arganzuela,Número de Habitantes,Personas,5.554
Arganzuela,Número de Habitantes,Porcentaje,"15,2"
Arganzuela,Número de Habitantes,Personas,8.086
Arganzuela,Número de Habitantes,Porcentaje,"22,13"
Arganzuela,Número de Habitantes,Personas,10.620
Arganzuela,Número de Habitantes,Porcentaje,"29,06"
Arganzuela,Número de Habitantes,Personas,6.329
Arganzuela,Número de Habitantes,Porcentaje,"17,32"
Arganzuela,Número de Habitantes,Personas,2.518
Arganzuela,Número de Habitantes,Porcentaje,"6,89"
Arganzuela,Número de Habitantes,Personas,8.847
Arganzuela,Número de Habitantes,Porcentaje,"22,68"
